solvent,SMILES,Property_0,Value_0,Property_1,Value_1,Property_2,Value_2,Property_3,Value_3,Property_4,Value_4,Property_5,Value_5,Property_6,Value_6,Property_7,Value_7,Property_8,Value_8,Property_9,Value_9,Property_10,Value_10,Property_11,Value_11
polyhydric_alcohol,CC(C(C)O)O,N_mol_cm3,0.2799388123987548,beta,,ET30,1.3941503564949154,alpha,,fn,0.10255179621307436,SdP,1.063493599294567,delta,,SB,0.7792015189333735,SA,1.5097261548124434,n,0.052592098518237484,pi_star,,SP,-0.11191137102857202
ester,CCCCOC(=O)C,SP,-0.5774858086409759,SA,-0.5896346870860926,alpha,-0.5624739952482177,N_mol_cm3,-0.46429975810022345,SB,0.35166003342067575,SdP,0.05586932734485642,delta,-0.6266932279954369,ET30,-0.4493573431722826,beta,0.038929269480792845,n,-0.6357656383958645,fn,-0.5055783552920347,pi_star,-0.4641026647475631
polyhydric_alcohol,O,pi_star,1.8700607373651819,SA,4.246636927005546,N_mol_cm3,9.342017274121853,n,-1.6253811142888381,fn,-1.4118327018511578,ET30,2.960438853204641,alpha,2.155053497279303,SB,-1.3315741615112056,delta,5.623604602080036,SdP,1.4170459754172726,beta,0.1076279803292505,SP,-0.49601028205880493
monohydric_alcohol,CCO,N_mol_cm3,1.4977837459425372,fn,-1.021624855969771,SP,-1.0546996071936912,SA,1.231936542326954,SB,0.7994003292725561,n,-1.204268145823742,beta,1.0694099322076596,ET30,1.4080113166427892,SdP,0.7865442379984477,delta,1.0911038577537826,pi_star,-0.16770096289197642,alpha,1.4350248454130372
ketone,C1CCC(=O)C1,ET30,-0.3246087018414197,fn,0.10255179621307436,SdP,,pi_star,0.6474037172108867,SB,,n,0.052592098518237484,delta,,SA,,N_mol_cm3,0.2963407643656744,beta,0.27937475745039514,SP,,alpha,-0.5624739952482177
ester,CCOC=O,alpha,-0.5624739952482177,delta,-0.33694432196544766,n,-1.204268145823742,beta,-0.27021492933726726,SP,-0.8801091930890391,N_mol_cm3,0.5280183358984144,SB,0.190069550707215,SA,-0.5896346870860926,fn,-1.021624855969771,pi_star,0.0916505262316617,SdP,0.5626277331207341,ET30,-0.11669429962331464
ester,CCOC(=O)C,SP,-0.7869943055665581,SdP,0.25621567381438937,delta,-0.4818187749804427,fn,-0.8290863133307201,n,-0.9937116615911923,N_mol_cm3,0.07491441281225954,pi_star,-0.13065075016002806,alpha,-0.5624739952482177,beta,0.038929269480792845,SB,0.40888999604835974,ET30,-0.504801183763777,SA,-0.5896346870860926
ketone,CCCCC(=O)CCCC,ET30,-0.5879669446510193,beta,,fn,-0.14723523315736423,N_mol_cm3,-0.837444165347645,SB,,delta,,SA,,pi_star,,n,-0.2324689878273667,SP,,SdP,,alpha,
monohydric_alcohol,CCCCCO,N_mol_cm3,-0.1342104747659658,SP,-0.4261741164169442,ET30,1.0199044325023268,n,-0.3944355141600959,SB,1.479426944025036,alpha,1.3885713840023102,delta,0.34603524224809673,fn,-0.29035644998583043,SA,0.8630683683708119,pi_star,-0.6864039411392531,beta,1.4472528418741775,SdP,0.20907535699802862
ketone,CCCC(=O)CCC,delta,,SP,,alpha,,n,-0.4268288194266418,SA,,N_mol_cm3,-0.5463095179348216,beta,,ET30,-0.39391350258078806,fn,-0.3192507333832761,SB,,SdP,,pi_star,
amine,CNC1=CC=CC=C1,alpha,-0.16761957325703938,SA,,fn,1.9058791282517582,SdP,,delta,,N_mol_cm3,-0.12395925478664106,beta,0.1076279803292505,SB,,n,2.229422212430114,SP,,ET30,0.10508106274266431,pi_star,0.8697049936025765
ether,CCOCC,beta,0.1076279803292505,SdP,-0.3860711428085255,alpha,-0.5624739952482177,n,-1.3014480616233797,SP,-1.2409293822386531,ET30,-1.0037957490872293,pi_star,-1.1680567066545815,SA,-0.5896346870860926,N_mol_cm3,-0.054250958927232626,SB,0.47621936384563507,delta,-1.1027092879018467,fn,-1.111278146511377
monohydric_alcohol,C(C(F)(F)F)(C(F)(F)F)O,delta,-0.29555162110402083,beta,-1.5067917246095073,SdP,2.7634912744845757,ET30,2.8218292517259043,SP,-2.614373973195247,SB,-1.368605313799707,fn,-2.306745367076704,pi_star,0.23985137715945515,n,-2.5647869670186676,N_mol_cm3,-0.07065291089415231,alpha,3.989965223003014,SA,4.014386595255381
ester,C1CC(=O)OC1,fn,0.09418055522876694,n,0.04287410693827121,ET30,0.35457834540439,delta,1.0497111568923556,SA,-0.3300607868947335,SdP,1.2638399457641,N_mol_cm3,0.6735856596048259,alpha,-0.5624739952482177,beta,0.17632669117770836,SB,-0.07251498370215832,pi_star,1.0549560572623182,SP,0.5980896463303458
other,C(=S)=S,ET30,-1.2394320716010823,delta,-0.06789176636617295,fn,2.604742730425479,alpha,-0.5624739952482177,SB,-1.0656231587119684,n,3.136434759893398,SA,-0.5896346870860926,SdP,-1.5203850162022057,SP,3.216945857900122,N_mol_cm3,1.37476910619064,pi_star,0.0916505262316617,beta,-1.2663462366399052
polyhydric_alcohol,C(CO)O,n,-0.025151834121474707,SP,0.6213683682109661,SB,0.38195824892944963,SA,2.675531741636793,delta,1.8982615245516081,SdP,1.1607205027283112,fn,0.034771748243366096,ET30,2.0178935631492307,N_mol_cm3,1.6474515576406792,alpha,1.527931768234491,beta,0.27937475745039514,pi_star,1.2402071209220602
amide,CCN(CC)C(=O)C,fn,0.15034888183314712,N_mol_cm3,-0.3986919502325447,pi_star,0.9438054190664732,SdP,1.1842906611364916,SB,0.8061332660522836,ET30,-0.04738949888394628,delta,-0.12998081765831282,alpha,-0.5624739952482177,n,0.10766071747136291,SA,-0.5896346870860926,beta,1.1724579984803463,SP,0.2838269009419723
aromatic,CC1=CC(=CC(=C1)C)C,N_mol_cm3,-0.5340080539596319,SdP,-1.063713197043711,fn,0.9623592573108829,delta,-0.5646041767032963,pi_star,-0.649353728407305,SP,0.5980896463303458,SB,-0.7761068771836848,n,1.0632632228344672,alpha,-0.5624739952482177,SA,-0.5896346870860926,beta,-1.0602501040945318,ET30,-1.2255711114532084
alkane,CCCCCC,ET30,-1.488929354262808,delta,-1.2061910400554143,pi_star,-2.31661330134498,alpha,-0.5624739952482177,SP,-1.2525687431789632,N_mol_cm3,-0.44789780613330377,SB,-1.2272136414254289,SdP,-1.5203850162022057,beta,-1.5067917246095073,n,-0.9451217036913754,SA,-0.5896346870860926,fn,-0.7847997481234208
carboxylic_acid,C(=O)O,pi_star,0.23985137715945515,N_mol_cm3,3.414761882076269,SB,,SP,,SdP,,n,-1.0034296531711586,delta,,alpha,2.294413881511484,beta,-0.20151621848880943,SA,,ET30,,fn,-0.8379976343785303
alkane,CC1CCCCC1,N_mol_cm3,-0.41099341420773466,fn,,SP,-0.5658464477006657,beta,,n,,delta,,ET30,,SdP,-1.5203850162022057,SA,-0.5896346870860926,SB,-1.1834495523572,alpha,,pi_star,
ketone,CC(C)CC(=O)C,SB,,delta,,n,-0.6211886510259169,beta,,SA,,alpha,,ET30,-0.3246087018414197,pi_star,,fn,-6.319162182864363,N_mol_cm3,-0.3802397542697602,SdP,,SP,
amine,CCN(CC)CC,SdP,-1.2021878776917707,delta,-1.144101988763274,SP,-0.7404368618053176,SB,1.5635886537716301,fn,-0.4202457052584582,n,-0.5402053878595541,ET30,-1.3364587926361975,pi_star,-1.6497094721699097,N_mol_cm3,-0.5401587859472267,alpha,-0.5624739952482177,beta,0.9320125105107439,SA,-0.5896346870860926
amide,CCN(CC)C(=O)C,fn,0.15034888183314712,N_mol_cm3,-0.3986919502325447,pi_star,0.9438054190664732,SdP,1.1842906611364916,SB,0.8061332660522836,ET30,-0.04738949888394628,delta,-0.12998081765831282,alpha,-0.5624739952482177,SP,0.2838269009419723,n,0.10766071747136291,SA,-0.5896346870860926,beta,1.1724579984803463
aromatic,CC1=CC(=C(C(=C1)C)C)C,ET30,,SdP,-0.9222922465946288,fn,,alpha,,pi_star,,SA,-0.5896346870860926,beta,,N_mol_cm3,-0.6570226937115291,delta,,n,,SB,-0.7895727507431398,SP,0.7028438947931369
amine,CN1CCCCC1,pi_star,,beta,,SP,-0.18174753667043278,SdP,-1.1786177192835905,N_mol_cm3,-0.3228329223855417,delta,,ET30,,n,,fn,,SB,1.3986317026683057,alpha,,SA,-0.5896346870860926
alkane,CCC(C)CC,delta,,SP,-1.2060112994177228,SdP,-1.5203850162022057,n,,N_mol_cm3,-0.44789780613330377,SA,-0.5896346870860926,beta,,SB,-1.2474124517646115,pi_star,,fn,,alpha,,ET30,
polyhydric_alcohol,C(CCO)CO,delta,,n,0.20484063327100047,ET30,1.6297866790087683,fn,0.23460137173971668,SA,1.3412308160917366,pi_star,,N_mol_cm3,0.3024914963532694,alpha,,SdP,1.0251920918812738,SP,0.45841731504662425,SB,0.5974122258807303,beta,
alkane,CCCCCCCCCCCCCCCC,pi_star,,alpha,,SdP,-1.5203850162022057,beta,,SB,-1.126219589729516,n,,ET30,,fn,,delta,,N_mol_cm3,-1.3213017483717742,SP,-0.2283049804316733,SA,-0.5896346870860926
ketone,CCCCC(=O)C,ET30,-0.22758198080630362,n,-0.5240087352262793,SdP,,SA,,N_mol_cm3,-0.3597373143111108,alpha,-0.5160205338374909,fn,-0.40566354354385936,pi_star,0.23985137715945515,SB,,delta,,beta,0.14197733575347943,SP,
alkane,CCCCCCCCCCCCC,delta,,SA,-0.5896346870860926,SB,-1.2474124517646115,n,,pi_star,,beta,,alpha,,N_mol_cm3,-1.1736841806694973,SdP,-1.5203850162022057,fn,,SP,-0.3912560335960151,ET30,
aromatic,CC(C)(C)C1=CC=CC=C1,SA,-0.5896346870860926,pi_star,,fn,0.8678452461977443,SdP,-0.9841639124161023,beta,,n,0.949886654401555,alpha,,delta,,SP,0.3885811494047635,N_mol_cm3,-0.6898265976453685,ET30,,SB,-0.8400697765910962
carboxylic_acid,CC(C)CC(=O)O,SA,1.860378616474455,n,,ET30,,beta,,N_mol_cm3,-0.15061242673288544,SdP,-0.6070413778852165,SP,-0.6240432524022164,alpha,,fn,,pi_star,,delta,,SB,-0.05231617336297573
amine,C1COCCN1,SP,,delta,,N_mol_cm3,0.33529540028710875,alpha,0.11110119520732167,SB,,beta,0.897663155086515,ET30,-0.10283333947544077,pi_star,-0.7234541538712015,fn,0.3461279048532193,n,0.33441385433718385,SdP,,SA,
halohydrocarbon,C1=CC=C(C=C1)Br,alpha,-0.5624739952482177,SP,1.7620257403613573,delta,-0.1506771680890266,pi_star,0.7585543554067318,SdP,-0.05608892509400042,n,2.018865728197568,SA,-0.5896346870860926,fn,1.7395344686926344,N_mol_cm3,-0.0604016909148276,SB,-0.7693739404039572,beta,-1.300695592064134,ET30,-0.7127155859818821
amide,CCN(CC)C=O,beta,1.2068073539045754,SP,0.24890881812104196,n,,ET30,,SA,-0.5896346870860926,delta,,alpha,-0.5624739952482177,SB,0.6512757201185505,N_mol_cm3,-0.1731651106874001,pi_star,,SdP,1.2461623269579647,fn,
monohydric_alcohol,CCCCCCCCCO,pi_star,,n,-0.0057158509615457586,fn,0.05178427024373156,ET30,0.8397119505799685,SA,0.6399258927677137,SP,-0.07699328820764162,SdP,-0.2564352715635336,beta,,SB,1.6342844899587692,alpha,,N_mol_cm3,-0.83949440934351,delta,
halohydrocarbon,C1=CC=C(C=C1)F,N_mol_cm3,0.1794768566013722,beta,-1.2663462366399052,SP,0.435138593166004,n,0.5125770333031878,fn,0.4987005227929998,ET30,-0.6572717453903877,SdP,-0.014841147879684746,pi_star,0.12870073896361006,alpha,-0.5624739952482177,SA,-0.5896346870860926,SB,-1.0353249432031946,delta,-0.46112242454972885
halohydrocarbon,C(Cl)(Cl)(Cl)Cl,SP,0.516614119748175,SdP,-1.5203850162022057,N_mol_cm3,0.10566807275023367,alpha,-0.5624739952482177,SB,-1.267611262103794,pi_star,-1.131006493922633,beta,-1.1632981703672185,fn,0.42957027466453407,ET30,-1.2948759121925768,SA,-0.5896346870860926,delta,-0.64738957842615,n,0.4315937701368214
carboxylic_acid,CCCCC(=O)O,alpha,2.20150695869003,ET30,1.879283961670494,N_mol_cm3,-0.13216023077010092,SdP,-0.707214551119983,fn,-0.2976475308431295,SA,1.6964372058272805,SP,-0.4261741164169442,delta,0.8220513021545071,SB,0.17660367714775993,beta,0.038929269480792845,n,-0.4025338404767315,pi_star,-0.16770096289197642
monohydric_alcohol,CCOC(=O)C1=CC=CC=C1O,alpha,,SA,-0.05227117440924393,SdP,0.4860247182941482,ET30,,fn,,SB,-0.6212493312499517,SP,1.1102215277039902,n,,N_mol_cm3,-0.6242187897776899,pi_star,,beta,,delta,
polyhydric_alcohol,O,pi_star,1.8700607373651819,SA,4.246636927005546,N_mol_cm3,9.342017274121853,n,-1.6253811142888381,fn,-1.4118327018511578,ET30,2.960438853204641,alpha,2.155053497279303,delta,5.623604602080036,SB,-1.3315741615112056,SdP,1.4170459754172726,SP,-0.49601028205880493,beta,0.1076279803292505
alkane,CCCCCCC,pi_star,-2.4648141522727727,n,-0.7507618720921002,SP,-1.0314208853130709,fn,-0.6090036874529834,delta,-1.144101988763274,beta,-1.5067917246095073,SA,-0.5896346870860926,N_mol_cm3,-0.6262690337735548,SdP,-1.5203850162022057,alpha,-0.5624739952482177,ET30,-1.475068394114934,SB,-1.1363189948991073
ketone,CC(=O)CC(=O)C,ET30,1.0337653926502006,SdP,,SP,,pi_star,,SA,,alpha,,SB,,beta,,fn,0.28212841732803734,n,0.2599092522241295,delta,,N_mol_cm3,-0.011195835014068572
polyhydric_alcohol,C(CCO)CO,delta,,n,0.20484063327100047,ET30,1.6297866790087683,fn,0.23460137173971668,SA,1.3412308160917366,pi_star,,N_mol_cm3,0.3024914963532694,beta,,alpha,,SP,0.45841731504662425,SB,0.5974122258807303,SdP,1.0251920918812738
halohydrocarbon,C(C(Cl)Cl)(Cl)Cl,n,0.9822799596681008,fn,0.8948492493729268,beta,-1.5067917246095073,N_mol_cm3,-0.06860266689828744,SP,1.4128449121520534,delta,-0.10928446722759977,pi_star,1.351357759117905,SdP,0.8130606662076507,SA,-0.5896346870860926,SB,-1.3585059086301157,ET30,-0.3246087018414197,alpha,-0.5624739952482177
monohydric_alcohol,CCCCCCCCCO,pi_star,,n,-0.0057158509615457586,fn,0.05178427024373156,ET30,0.8397119505799685,SA,0.6399258927677137,SP,-0.07699328820764162,SdP,-0.2564352715635336,delta,,N_mol_cm3,-0.83949440934351,SB,1.6342844899587692,alpha,,beta,
alkane,CCCCCCCCCC,SB,-1.1935489575267912,n,-0.3620422088935501,ET30,-1.488929354262808,SdP,-1.5203850162022057,alpha,-0.5624739952482177,SP,-0.6356826133425265,fn,-0.2617322066201369,delta,-1.0199238861789928,pi_star,-2.0572618122213413,beta,-1.5067917246095073,N_mol_cm3,-0.9666095370871371,SA,-0.5896346870860926
ketone,CCCC(=O)C,SdP,0.7865442379984477,n,-0.7021719141922833,delta,-0.5025151254111557,pi_star,0.23985137715945515,SB,0.3920576540990409,fn,-0.5652572023091876,N_mol_cm3,-0.09115535085280171,alpha,-0.4463403417214005,SP,-0.4028953945363252,SA,-0.5440954063507665,ET30,-0.08897237932756691,beta,0.21067604660193728
monohydric_alcohol,CCCCCCCCO,SP,-0.12355073196888214,SdP,-0.18277852653796986,alpha,1.2259842690647664,fn,-0.004924136424152827,SA,0.7719898069001595,SB,1.691514452586453,beta,1.2755060647530332,n,-0.07050246149463746,pi_star,-0.6864039411392531,ET30,0.8812948310235902,delta,0.035589985787394474,N_mol_cm3,-0.7123792815998828
polyhydric_alcohol,C(C(CO)O)O,SA,2.3840803449307053,pi_star,0.12870073896361006,SP,1.2149757761667812,SB,-0.37549713878989704,beta,0.24502540202616618,fn,0.6307500983196421,delta,2.7054191913494336,SdP,1.1931294705395592,N_mol_cm3,0.7863490793773984,alpha,2.2479604201007573,n,0.668064898582605,ET30,2.114920284184347
monohydric_alcohol,CCCCCCCCO,SP,-0.12355073196888214,SdP,-0.18277852653796986,alpha,1.2259842690647664,fn,-0.004924136424152827,SA,0.7719898069001595,SB,1.691514452586453,beta,1.2755060647530332,ET30,0.8812948310235902,delta,0.035589985787394474,pi_star,-0.6864039411392531,N_mol_cm3,-0.7123792815998828,n,-0.07050246149463746
ether,COCCOC,SdP,0.32103360943688547,delta,-0.5439078262725825,beta,-0.09846815221612285,fn,-0.7556354246942238,n,-0.9127283984248294,alpha,-0.5624739952482177,ET30,-0.49094022361590317,SB,0.7253380246955533,N_mol_cm3,-0.03989925095617782,pi_star,-0.2047511756239248,SP,-0.5076496429991151,SA,-0.5896346870860926
ketone,CC(=O)C,SA,-0.5896346870860926,beta,-0.029769441367665003,alpha,-0.3766601496053103,SdP,1.1518816933252434,fn,-1.021624855969771,SB,0.18333661392748746,N_mol_cm3,0.7699471274104787,delta,-0.2127662193811672,pi_star,0.46215265355114493,n,-1.204268145823742,ET30,0.06349818229904368,SP,-0.8451911102681088
alkane,CCCCC,SA,-0.5896346870860926,SP,-1.5202740448060963,SdP,-1.5203850162022057,N_mol_cm3,-0.22852169857575372,delta,-1.2889764417782683,fn,-1.0364770577161218,ET30,-1.488929354262808,pi_star,-2.4648141522727727,n,-1.2204647984570132,beta,-1.5067917246095073,alpha,-0.5624739952482177,SB,-1.169983678797745
ketone,CC(=O)CC(=O)C,ET30,1.0337653926502006,SdP,,SP,,pi_star,,SA,,alpha,,SB,,beta,,N_mol_cm3,-0.011195835014068572,n,0.2599092522241295,delta,,fn,0.28212841732803734
ketone,CC(C)C(=O)C,pi_star,,alpha,,fn,-1.3364915329923983,SdP,,SA,,beta,,SB,,n,-1.5443978511224716,ET30,-0.11669429962331464,delta,,N_mol_cm3,-0.09115535085280171,SP,
aromatic,c1ccc2c(c1)CCCC2,SP,1.3313693855698825,fn,1.5191818027831456,N_mol_cm3,-0.5135056140009823,ET30,,delta,-0.23346256981188024,SB,-0.8097715610823224,n,1.7435226334319265,beta,,SA,-0.5896346870860926,pi_star,,SdP,-0.9841639124161023,alpha,
halohydrocarbon,C1=CC=C2C(=C1)C=CC=C2Br,pi_star,,n,,SA,-0.5896346870860926,N_mol_cm3,-0.5524602499224164,SdP,0.45066948068187757,SB,-0.7357092565053195,beta,,fn,,SP,2.7979288640489575,alpha,,ET30,,delta,
monohydric_alcohol,CCCCCCO,pi_star,-0.6864039411392531,SB,1.5433898434324476,alpha,1.2956644611808568,SdP,0.10595591396223975,ET30,0.9783215520587053,SA,0.8448526560766814,n,-0.2486656404606414,SP,-0.29814114607353404,N_mol_cm3,-0.37203877828630033,fn,-0.16127731480845817,delta,0.2218571396638163,beta,1.3785541310257194
monohydric_alcohol,CCCO,beta,1.584650263571093,N_mol_cm3,0.7104900515303954,fn,-0.6527501725967793,n,-0.7993518299919208,alpha,1.3885713840023102,SP,-0.7637155836859378,SdP,0.6834247949626586,SA,1.0816569159003775,ET30,1.2416797948683058,delta,0.7599622508623665,SB,1.2168424096156627,pi_star,-0.24180138835587317
alkane,C1CCC2CCCCC2C1,alpha,,ET30,,fn,,SA,-0.5896346870860926,SP,0.23726945718073184,SB,-1.2272136414254289,N_mol_cm3,-0.7287812335668026,SdP,-1.5203850162022057,pi_star,,delta,,beta,,n,
aromatic,C1=CC=CC=C1,beta,-1.1632981703672185,n,1.0956565281010096,ET30,-1.0315176693829773,alpha,-0.5624739952482177,SB,-0.9982937909146931,pi_star,0.017550100767764972,SdP,-0.7248921699261183,delta,-0.39903337325758825,SA,-0.5896346870860926,N_mol_cm3,0.2922402763739447,fn,0.9893632604860654,SP,0.807598143255928
ester,C1CC(=O)OC1,fn,0.09418055522876694,n,0.04287410693827121,ET30,0.35457834540439,delta,1.0497111568923556,SA,-0.3300607868947335,SdP,1.2638399457641,N_mol_cm3,0.6735856596048259,alpha,-0.5624739952482177,SB,-0.07251498370215832,beta,0.17632669117770836,pi_star,1.0549560572623182,SP,0.5980896463303458
other,COP(=O)(OC)OC,SB,0.34156062825108446,SdP,1.1577742329272886,pi_star,0.4992028662830933,SP,-0.1933868976107429,fn,-0.4926164337679469,ET30,0.2575516243692749,alpha,-0.5624739952482177,delta,-0.23346256981188024,N_mol_cm3,-0.24697389453853827,SA,-0.5896346870860926,beta,1.1381086430561174,n,-0.6211886510259169
ketone,CCC(=O)CC,SdP,0.7924367776004929,SB,0.45938702189631625,delta,-0.4818187749804427,beta,0.038929269480792845,N_mol_cm3,-0.09115535085280171,pi_star,0.4992028662830933,alpha,-0.5624739952482177,fn,-0.5360928788799906,ET30,-0.33846966198929357,n,-0.6697786089257375,SP,-0.36797731171539483,SA,-0.5896346870860926
monohydric_alcohol,CCCO,beta,1.584650263571093,N_mol_cm3,0.7104900515303954,fn,-0.6527501725967793,n,-0.7993518299919208,alpha,1.3885713840023102,SP,-0.7637155836859378,SdP,0.6834247949626586,ET30,1.2416797948683058,pi_star,-0.24180138835587317,SA,1.0816569159003775,SB,1.2168424096156627,delta,0.7599622508623665
amide,CN(C)P(=O)(N(C)C)N(C)C,fn,0.40040595123533634,SP,0.23726945718073184,SB,1.321202929701439,SA,-0.5896346870860926,ET30,-0.11669429962331464,alpha,-0.5624739952482177,pi_star,1.0549560572623182,SdP,1.720511764922595,n,0.3975807996069484,beta,2.0998905949345263,N_mol_cm3,-0.8517958733186998,delta,-0.5025151254111557
alkane,CCCCCCCCCCCCC,delta,,SA,-0.5896346870860926,SB,-1.2474124517646115,n,,pi_star,,beta,,alpha,,N_mol_cm3,-1.1736841806694973,SP,-0.3912560335960151,fn,,ET30,,SdP,-1.5203850162022057
misc_N_compound,C[N+](=O)[O-],beta,-1.300695592064134,pi_star,0.9808556317984216,alpha,-0.05148591973022227,SA,-0.23442829735054854,N_mol_cm3,1.8114710773098752,fn,-0.7262010612332755,delta,1.0497111568923556,SB,-0.6212493312499517,n,-0.8803350931582836,SdP,1.2903563739733028,ET30,0.6317975483618634,SP,-0.15846881478981253
ether,CC1CCCO1,SP,-0.2748624241929138,fn,-0.3335628550661228,SA,-0.5896346870860926,SB,0.5502816684226375,alpha,-0.5624739952482177,pi_star,,N_mol_cm3,0.005206116952851103,beta,0.038929269480792845,n,-0.4430254720599165,delta,,ET30,-0.726576546129756,SdP,0.7423501909831096
amine,CN1CCCC1,n,,delta,,fn,,N_mol_cm3,-0.04399973894790792,pi_star,,alpha,,ET30,,SA,-0.5896346870860926,SB,1.6746821106371343,SdP,-0.8839907391813359,SP,-0.13519009290919226,beta,
ester,COC(=O)C=C,SB,,n,-0.5661200320727878,SA,,beta,,ET30,-0.40777446272866197,SP,,fn,-0.44319910795736306,alpha,,delta,,N_mol_cm3,0.24303442047318566,pi_star,,SdP,
ester,COC(=O)C(Cl)(Cl)Cl,ET30,-0.296886781545672,fn,0.3601699865043147,beta,,SP,,delta,,N_mol_cm3,-0.2961797504392973,n,0.3506105069704586,pi_star,,SB,,alpha,,SdP,,SA,
polyhydric_alcohol,C[C@@H](CO)O,fn,0.04314298922767203,beta,,SB,0.5974122258807303,SA,1.5734811478418997,SdP,1.0959025671058151,N_mol_cm3,0.7842988353815336,alpha,,delta,,n,-0.01543384254151203,SP,0.08595776495670017,pi_star,,ET30,1.7129524398960105
aromatic,CCCCC1=CC=CC=C1,N_mol_cm3,-0.704178305616423,fn,0.8270692014032185,SA,-0.5896346870860926,n,0.9012966965017379,SP,0.4816960369272445,beta,,SB,-0.9141320811680991,alpha,,delta,,ET30,,SdP,-1.0018415312222377,pi_star,
other,C1CCS(=O)(=O)C1,N_mol_cm3,0.1405222206799379,n,0.8203134333353715,ET30,0.3129954649607694,SP,1.2382544980474015,fn,0.7592891534335117,beta,-0.1671668630645805,alpha,-0.5624739952482177,pi_star,1.4625083973137498,SdP,1.1194727255139953,delta,,SA,-0.3528304272623966,SB,-0.18697490895752636
aromatic,C1=CC=CC=C1,beta,-1.1632981703672185,n,1.0956565281010096,ET30,-1.0315176693829773,alpha,-0.5624739952482177,SB,-0.9982937909146931,pi_star,0.017550100767764972,SdP,-0.7248921699261183,fn,0.9893632604860654,SP,0.807598143255928,N_mol_cm3,0.2922402763739447,SA,-0.5896346870860926,delta,-0.39903337325758825
amine,C1CCNC1,SB,,fn,0.1924751267864319,alpha,-0.19084630396240282,N_mol_cm3,0.46036028403487084,SA,,SdP,,SP,,ET30,-0.36619158228504034,n,0.15625067537118348,beta,0.897663155086515,pi_star,-0.7234541538712015,delta,
monohydric_alcohol,CCC(C)O,ET30,0.7426852295448534,delta,0.38742794310952433,SP,-0.7869943055665581,SdP,0.5596814633197116,SA,0.41678341716461553,SB,1.5736880589412214,beta,1.2411567093288043,alpha,1.0401704234218587,fn,-0.4521104290051732,pi_star,-0.6864039411392531,n,-0.5758380236527542,N_mol_cm3,0.22253198051453627
monohydric_alcohol,COC(=O)C1=CC=CC=C1O,n,1.6949326755321095,pi_star,,ET30,0.5070489070310006,SB,-0.6885786990472269,SP,1.3895661902714331,delta,,N_mol_cm3,-0.4273953661746542,SA,0.4076755610175503,fn,1.479755958147379,beta,,alpha,,SdP,0.6628009063555007
